rt,response
0.6355544927959426,1
1.4782266837386837,1
0.5511574012409203,1
0.917213916592712,1
0.5081334558901921,1
1.8556657624117427,1
1.4169161546995805,1
0.7633832176214916,1
1.276250267025811,1
0.5620712111493703,1
0.6634887524413248,1
1.5576778488945628,1
0.8262280847747094,1
0.9585106311694486,1
2.1236000254210223,1
1.2062754746269135,1
0.4534746740055198,1
0.7499967562917995,1
0.5459849973861437,1
3.6805994964804047,1
1.71833141685078,1
3.966938568827217,1
0.6820333023371605,1
2.5689263390624277,1
0.6728031821524363,1
1.125744641836162,1
0.8227679767323295,1
0.8286052760992688,1
0.582964299901304,1
1.7292416901948102,1
1.6231742989519,1
0.8251858821989247,1
0.7263606615049342,1
2.6435811307837587,1
0.9488821989207957,1
0.6171801468097828,1
0.8160739512780244,1
1.3620721526217425,1
0.6865929074787672,1
2.6663793102980873,1
1.0828127425050638,1
0.5887039735287531,1
1.9714560950137117,1
3.0978611304977255,1
0.7915778158375574,1
1.9596129757190668,1
0.7360543024088602,1
0.5999401725566659,1
1.0710837759441505,1
4.038904413140306,1
1.001790614704213,1
0.8978979685417425,1
0.7115740781381582,1
0.9636862237311062,1
0.9445478442237206,1
2.386113651848992,1
1.5293976695291622,1
0.812212468879456,1
1.0390715757257025,1
0.7561810404874301,1
1.0318420173165288,1
1.4973497953984127,1
1.1888963618514217,1
0.907501736716938,1
0.6996860006796127,1
0.8907832485408342,1
0.8496546346913117,1
1.845869991592596,1
0.623454780476686,1
1.0787797168699704,1
2.4349182699796104,1
2.8120025680497784,1
0.666988664479091,1
1.098866416684903,1
1.7503277014767156,1
1.110075463274659,1
0.43886759152872623,1
1.036425633575378,1
2.470544359617067,1
2.0052835404704976,1
0.6298792278222601,1
1.631689524906407,1
2.569576873998354,1
1.981810785126837,1
0.9134156627953349,1
2.155676050594619,1
0.9296840299105481,1
1.3396402729333694,1
2.1416655548417514,1
1.7016385285316047,1
0.6943668104736049,1
0.6161680424477022,1
0.8785150927643117,1
2.192183686903258,1
0.7736789441592811,1
2.148861349884022,1
1.053948518843445,1
0.8080125399488481,1
0.8396715028142389,1
1.3988090186816016,1
0.6655605074246507,1
1.0104806948704186,1
3.224136133589161,1
1.6861494675839317,1
0.7369829414103021,1
2.730682245740591,1
0.70413061245391,1
2.3595680212560586,1
0.6522731502699217,1
2.9130735168171005,1
1.0008685557786783,1
1.487450141285085,1
3.1365850903664416,1
1.2205385074570925,1
0.9113642556420569,1
1.7883477849777552,1
1.1957438893316223,1
1.25003555515374,1
2.519177113779659,1
1.8010481524918485,1
0.5826728649750941,1
3.0356497734581356,1
0.7105435496749246,1
1.5170816791301442,1
0.7474030397607874,1
0.8292901309024299,1
0.47616377023634016,1
0.5844622732376276,1
2.1145908397501447,1
0.7641963320730429,1
0.5481272413020563,1
1.5671271153703785,1
1.2697385798563825,1
0.6007412377881982,1
1.5546712248251315,1
3.164506682730698,1
3.7356587806512564,1
0.6645228670130799,1
0.5630589568510553,1
1.0223174432107645,1
2.15317138874688,1
0.5880594865515552,1
1.7043886363683955,1
1.4623820708290889,1
2.1828048162619216,1
2.2823991031907958,1
4.818814508203923,1
0.8900427289239189,1
0.6674567687402017,1
1.4534318672148456,1
1.8741945968350153,1
1.804881426848737,1
1.4930151000297327,1
0.6486175732662353,1
0.7567659054133042,1
1.1318461086819804,1
0.615948185333439,1
0.5382385540709405,1
0.9732597130812195,1
2.314288575726365,1
1.1973945663454915,1
2.951190611777888,1
0.5112941722074724,1
1.7791171039977476,1
0.5506343480909094,1
0.9740896706384583,1
1.0417200958299693,1
1.5969718666409538,1
2.299199679507329,1
1.2285044602234103,1
0.9136674449653027,1
1.790854183300497,1
1.2321235665602643,1
2.217126690127964,1
0.9826216364076791,1
1.2791522495670062,1
1.93030153015078,1
0.8704784155645633,1
1.3791289337199357,1
0.5957872495831793,1
1.0117031097827471,1
1.3799413732225037,1
1.2798370477223562,1
2.3501060888599343,1
0.7995400262845404,1
1.0613725871819344,1
1.4939684252642653,1
1.6209327374285727,1
0.8500508175660272,1
1.071348668676153,1
1.0331549242182871,1
1.1823923964204985,1
0.8750357421417011,1
2.290326541363496,1
0.7150552269808629,1
0.5753001714044959,1
1.3503646964333358,1
1.1638624602208856,1
0.9110735270738753,1
0.9010367227299306,1
0.524810171834819,1
0.6203228722809114,1
2.1443268654634284,1
0.9326408980836653,1
1.6385758656288623,1
1.0534849896903735,1
1.3032688026781336,1
0.9825316614537088,1
2.616697558664128,1
2.7367076746239936,1
1.2949784320547626,1
0.4549732386967596,1
0.9833142642613796,1
1.45993611400719,1
0.6550898673105251,1
1.2731821014986957,1
1.9187395763078166,1
3.0568919488702124,1
2.232248129304369,1
1.0143735936630554,1
1.0817395052858554,1
2.5451050234649553,1
0.9983716318021356,1
0.8368884207916966,1
0.727380064198861,1
0.8215672668840652,1
1.1475291946250714,1
1.934696112815178,1
3.004694620046302,1
0.733617511515335,1
1.1253461506934448,1
1.1281744610761495,1
2.0617277030288683,1
0.8664055422707392,1
0.5588308501528414,1
1.032980410339676,1
4.599709350060735,1
1.0286650657804424,1
1.0510282836258737,1
1.213191206044764,1
1.0236946425649112,1
1.1303265640907647,1
2.3068161880348255,1
2.113978046750897,1
0.5595157327490254,1
1.7263778649252586,1
3.3155821504941008,1
0.8239308870920725,1
0.6559585141363945,1
1.0080789701047685,1
0.8833334072595044,1
0.9166475372561862,1
1.0756158881020756,1
1.2555260166941893,1
0.7969585965460325,1
0.7197012009501109,1
4.1038560814281,1
0.8435222308144934,1
2.9147982651873936,1
1.0084682687180289,1
1.163166258075617,1
1.3785654081044154,1
0.7216644065563301,1
1.0290684417757485,1
0.6135131920496834,1
0.6995965861581903,1
0.9706962823457614,1
1.5217118991165048,1
2.3970386374358483,1
0.797565869784935,1
0.900627979069337,1
0.6048167111312845,1
1.3665760686999644,1
0.49770683761343026,1
0.9853730010571473,1
0.8021459725562066,1
2.502291385771317,1
2.2458642007665253,1
0.854272895402378,1
1.6671874757204206,1
2.8219446351000306,1
1.0303172941436658,1
2.1769609700832415,1
0.47761899399716684,1
1.4808516378847745,1
1.5206113888634687,1
1.5738910517765397,1
0.5905539758320837,1
2.181305628818273,1
1.5961598834559314,1
0.5298485635047453,1
1.0558163213538654,1
0.8066227420049448,1
1.0561900090725749,1
2.2147640195648877,1
1.109190943897589,1
2.489140947613027,1
2.3174690364127466,1
0.5844812383239103,1
2.019574796699108,1
3.2260052953015506,1
0.7884905350810323,1
2.381506541401654,1
0.771704361727208,1
1.8627622657525187,1
0.9920118630711758,1
0.9548257637869133,1
0.7222352774570389,1
1.4098078284520918,1
1.2511534040097363,1
2.055463795614861,1
1.1815684382124603,1
1.1414423277066992,1
2.1407459524093784,1
0.6165006284196314,1
0.5070433942563359,1
0.6909900664132531,1
1.9692707981419149,1
0.9659731612241299,1
0.5276253782223652,1
0.6776342291917319,1
1.7030452472141868,1
1.4103663345678659,1
0.5909970390580302,1
0.4989299192616532,1
1.5487657390312706,1
0.9326461425189458,1
0.8538497183358009,1
0.6143433914316864,1
1.5922314726834343,1
1.3087683220370583,1
0.631883011808195,1
2.0877906540098676,1
0.7778511125886824,1
1.1557206299342506,1
1.3138061897524342,1
1.3980194098890948,1
1.5794244181914483,1
1.0953376287987133,1
1.0408839651365984,1
1.0550700330410203,1
1.186965204935394,1
1.6321565376456972,1
0.8951152735598461,1
3.2787297108806315,1
1.2291415281575133,1
3.803915611037285,1
0.7326307289395417,1
2.108249171160445,1
0.7543583622292757,1
1.028225182762037,1
0.7353590322422723,1
0.7695444861375356,1
2.380530600004092,1
0.7780705841557728,1
0.9615432799647274,1
3.4874836282368147,1
1.0828164899365142,1
0.724896368654368,1
0.9966848647557461,1
1.648012970672439,1
1.4372933861175856,1
0.9704524870649722,1
1.0917073718240824,1
3.0699067013573282,1
1.360588005152311,1
1.3034852359303624,1
0.7976713260888368,1
2.1406715979532542,1
0.7026762561666116,1
0.5707096512876018,1
1.4120321687754351,1
3.479231001573575,1
1.5943096700407702,1
0.4652121214182526,1
2.8904337353711633,1
1.5633798457400907,1
1.3365477541341118,1
4.315260281353062,1
1.712204693644331,1
0.49738927700423297,1
1.434599014923116,1
0.751893612499229,1
1.8371279557874176,1
2.0213681566150887,1
0.8917062978430487,1
0.5803598224462895,1
1.1698238297008707,1
1.5528928987911965,1
0.7200044600912495,1
2.082383297941026,1
1.1381064576214932,1
0.9081432530143264,1
3.9843695607690983,1
1.0121326050306731,1
3.1715890092790517,1
1.8258987005278733,1
0.480197556832696,1
0.7667513816970585,1
0.8818429237545375,1
1.6681522434953577,1
0.6754332080117647,1
1.4667536477461225,1
0.4579473698971375,1
1.217611441237273,1
1.0178561076148414,1
0.8086362970844171,1
2.677956760280851,1
2.1282557808731073,1
0.9439782821779508,1
1.8766673411868116,1
1.3449827443174414,1
1.2884775327929292,1
1.6177824621069183,1
0.8471274573484697,1
0.6938023255178397,1
2.0710438909523323,1
0.7695841964452126,1
2.2716062436613385,1
2.5410061132747597,1
1.1486192942010185,1
0.9061328347740593,1
0.7953255596783372,1
1.1015482045582052,1
1.6481179183399781,1
0.9639436752090514,1
1.9763289446979075,1
1.429674433171529,1
1.6771817652424876,1
1.2801211250368851,1
1.376473970921396,1
1.7178124740457412,1
1.017366931660593,1
1.4555011601608083,1
1.8236825489164892,1
1.1818214822942488,1
1.1634587376477086,1
0.8981613459665553,1
0.858805372915386,1
0.6803511006339797,1
2.908962810283679,1
0.7395448015829145,1
1.20758474012425,1
4.41281304982186,1
1.2854531298260634,1
0.7463772041760425,1
0.8173864043434641,1
1.1083977684411523,1
0.56009410694826,1
2.2977073291314687,1
2.038174333055458,1
0.6707536579656386,1
0.859044760149422,1
1.0058850991765094,1
0.9462593693557404,1
1.0119051881508794,1
0.5282451238959578,1
1.5139529637921678,1
0.56875505061633,1
1.425420580880281,1
1.239693335455406,1
0.8121695686257456,1
0.5904564497225562,1
1.1177147633900406,1
2.0419831814145195,1
1.7915265692925761,1
1.8512796641737062,1
0.515178037628444,1
0.9657107677776133,1
1.6771236076253353,1
1.8081614754687032,1
1.1648075248144198,1
1.0552823068598451,1
4.590235036758964,1
0.47255292066335364,1
0.9954313277303531,1
0.6477326965841318,1
0.7642390355705602,1
0.8499001747222469,1
0.9293124948413308,1
0.6634041742997305,1
1.3849314102018873,1
1.3679645754223018,1
0.7357928930539736,1
1.1450286345504852,1
1.818814759868857,1
0.7213467502310237,1
3.620814574755941,1
1.8856115120426136,1
1.416130678976839,1
1.5901024574064986,1
1.8918141213227768,1
2.3460454785591662,1
1.1375097493383046,1
1.5724217863283902,1
2.549211928614768,1
1.9665090359239552,1
0.7437595542755945,1
0.5669269640510741,1
4.174402897314819,1
1.403749214734424,1
0.9919016213018134,1
1.481085940443452,1
3.0129280270427747,1
1.281402838113535,1
1.4342639097983578,1
0.6618846322111761,1
0.6043859229431147,1
1.3781864160156114,1
1.8784354071570375,1
0.7218640729799818,1
0.9430678594327185,1
0.6643843259949164,1
0.50327642170653,1
1.3469333474545249,1
2.364870071279422,1
1.319265711339138,1
0.9687268507181871,1
1.0191388032452224,1
2.1239511643718654,1
3.1657694884455987,1
0.7850377414007855,1
0.8544072484490125,1
1.9029733837717608,1
0.5798216427001476,1
0.618246509556383,1
1.030282465538645,1
1.6329732577003582,1
1.774420940435517,1
3.4407225616844084,1
0.8367461363490544,1
1.7338087442044607,1
0.5001569182937068,1
1.3027388003942022,1
1.2595791325271175,1
1.5784521253479438,1
0.744166548573537,1
0.8868191697423151,1
1.0488484376871319,1
1.87242238304429,1
1.9205259567140198,1
0.4304884007608306,1
2.449643650890772,1
0.70957717188391,1
0.8555349380695801,1
1.2828542695762355,1
0.7482310597674456,1
3.064860336097907,1
1.6945212231448086,1
3.3182554698854196,1
2.4492702140923748,1
0.6131519086397993,1
1.7336111902215374,1
1.351205756044702,1
1.3512582973635638,1
0.7242317214107664,1
1.078925995434936,1
0.9663003302156786,1
0.6755744320057702,1
0.8093914035861992,1
0.7236328319371846,1
0.5746173160163507,1
2.003669078320317,1
0.7220332363526829,1
1.2989300925683414,1
1.8966200233349717,1
0.49335218686083526,1
1.5008548754740119,1
2.078295157712879,1
1.147637445426925,1
0.468631902177759,1
0.8494415267475959,1
3.918536250627423,1
1.8664444939216038,1
4.434983775798739,1
2.381298079165177,1
1.525654727797849,1
0.5492765477241268,1
0.9954685959922116,1
1.4679446594148544,1
1.2721081526210294,1
1.2629607978119182,1
0.8059168365453008,1
0.7846565805688611,1
2.376549855723618,1
0.5072163131883408,1
4.832787712390848,1
2.386831170988312,1
0.4502594745508459,1
3.106027846305062,1
0.7868102155862738,1
1.2883812991749655,1
2.3509216924367267,1
3.6584648435085447,1
1.5057402619508657,1
0.9709835828513388,1
0.49199043120806063,1
2.311329664199951,1
0.8954649817420223,1
1.040352294305476,1
0.8207890525177683,1
1.0673276216819547,1
1.256672942069237,1
0.6257720026385215,1
2.776523156692863,1
2.0128207899858888,1
1.2511050011831937,1
3.806541172014388,1
3.952820579257497,1
0.5554089354104611,1
0.6905907539927788,1
2.5399141002512162,1
1.4762778074106522,1
2.3914724540655747,1
0.6917339555605306,1
2.391635124428636,1
1.436884967170005,1
1.068285402347576,1
2.024857349834314,1
0.9741392539967911,1
0.44211758820918295,1
0.8292938092406178,1
2.605006393394269,1
0.6276553851075732,1
1.496158183536991,1
0.951271826702709,1
1.406253181966031,1
1.1681549812712857,1
1.8103228550620791,1
2.7451544642354007,1
1.3266723307760064,1
1.4011948179251799,1
1.0304340824789333,1
1.2335065773142537,1
0.5003940760549781,1
1.2762747088494157,1
1.4964692821063144,1
0.9134990403797532,1
1.5960831454963162,1
0.8489556449677212,1
0.6139513888221225,1
2.3320181146982017,1
0.6932267890567092,1
0.9784870660121551,1
1.1599270092363998,1
0.7048257590287691,1
1.0581597118310835,1
1.0150691586613192,1
0.8096942977535802,1
1.0898339940157258,1
0.45242671910768967,1
0.9330714412825762,1
1.2167401035035126,1
4.192077401017445,1
1.554204199308754,1
1.1105693567329378,1
0.7173208102126334,1
1.7695695752657068,1
0.8891303714188379,1
1.8705793685803307,1
1.641150265942816,1
0.964556773289184,1
1.2634965937442473,1
1.5346797353137553,1
3.55161493344104,1
0.5692012622676252,1
0.9602652521190277,1
2.0860137965749064,1
4.4148748203578085,1
2.8136696075074057,1
0.4988506483819877,1
0.602400952027137,1
1.838077524756623,1
1.1064761307421171,1
0.5141291814074088,1
1.027192110888227,1
0.7699776244515014,1
1.445985698240573,1
1.34784865095653,1
0.9502166880118976,1
3.763870310420151,1
0.63758347041632,1
1.3659062656542607,1
2.7449316497556295,1
0.8499475409901392,1
0.8562650439586703,1
1.784801230545254,1
1.1333573762700717,1
1.902290132517068,1
2.4189836417894535,1
1.337304061939786,1
1.332922241421067,1
1.5806234667784875,1
3.8254093071115554,1
2.6262932264010654,1
2.589905915811119,1
1.0446431595251164,1
0.8566260914814642,1
1.1113863638590846,1
0.6134633774772629,1
0.5378618993684768,1
1.0940574391353468,1
1.241636012273192,1
0.9688749439185655,1
0.7053367249911189,1
1.5239415662677733,1
1.2697205999976469,1
3.4250374757626667,1
1.6900694041806454,1
0.534228301248757,1
1.1087085091892561,1
2.3084738845018915,1
1.4331621750737402,1
0.9507572298657158,1
0.7294404229281369,1
2.2437928146747357,1
0.9466785450845505,1
2.444231288696569,1
1.4535919540568025,1
0.7204834957042306,1
0.7357444052587802,1
1.945987929627024,1
2.3864050080990387,1
2.632496225235885,1
2.2848496151867472,1
1.0655222337156542,1
0.9837281045115844,1
0.7016659216313912,1
1.9354091021850632,1
0.49122650884564845,1
1.744635279236615,1
1.2106636948982221,1
0.681744298607978,1
1.8704736059246616,1
1.597820506398904,1
0.6398242920236924,1
0.5433880331040957,1
1.2484910360774764,1
1.2267339782072364,1
0.738701755965536,1
0.8188247225147286,1
0.5830482116549778,1
4.0526049482489475,1
0.9340306502896993,1
1.5804048142643614,1
2.08780941625664,1
1.8169614667012555,1
2.2258876160756786,1
2.7275926860711066,1
1.015041904208134,1
1.9278318914496102,1
1.3906760076429159,1
1.240236058899251,1
1.255557752957671,1
1.3248839859410442,1
0.6481251451355452,1
2.796601484292773,1
1.4465478172562733,1
1.5071232319932417,1
2.303833050578834,1
0.956672573390871,1
0.8436240641114774,1
1.2444532838449898,1
0.737877142379628,1
1.2312133248518817,1
1.1975270774740716,1
0.9880489828885759,1
1.3312349723318828,1
1.2897477889005475,1
0.7197336343089658,1
1.8783809496360369,1
0.7480464040670598,1
0.5194921899329682,1
2.4573280865675593,1
1.0438610697378026,1
0.7707062764683484,1
0.9082516427431175,1
2.6194180021363955,1
3.7589249974298475,1
0.9747293784199302,1
0.6706835013664795,1
2.2227480920957365,1
1.8257696712845297,1
3.798431820954945,1
1.2759577604666352,1
0.9355979840819754,1
0.5640937120944396,1
1.032325239804438,1
4.006306309074378,1
0.5656551626207448,1
0.905960392118905,1
0.7646999555366993,1
3.014995645676309,1
2.083440637479436,1
0.8363917660311545,1
1.8272176081444527,1
0.8316265822096943,1
1.1175169889847913,1
0.8274245748346387,1
0.6711607668790042,1
2.8643310513920217,1
1.4272772085405692,1
0.6856842096741768,1
2.64380987440605,1
2.8830014898491765,1
0.7283766615825746,1
1.8153972714575461,1
1.6024789303760185,1
2.6832146284225584,1
0.8119322328666997,1
0.6322564862230953,1
1.470784701842799,1
0.6187380899731185,1
0.6395763844988462,1
0.8017598695397032,1
1.6659266784028188,1
0.5040746834493768,1
0.857437905629354,1
0.8611316379652064,1
1.5169863214341759,1
1.5635450045736508,1
0.8843666732854716,1
0.6490285903398724,1
1.987081351756418,1
0.7395958065551438,1
1.6613790490887752,1
0.6361844026219643,1
2.0669722936546053,1
1.8359377789688354,1
0.8974056232142352,1
0.8187732896254187,1
0.7218875955010768,1
0.8835232407657735,1
1.0995385016552988,1
2.4327988806024696,1
0.878071967059214,1
0.8706053168240004,1
0.9723292873105205,1
0.97830919524599,1
0.821666903453313,1
1.7373845294110932,1
0.9657434035002495,1
1.464415009601674,1
2.0742955078586855,1
0.7870036679361159,1
1.3090867682509746,1
0.7132161257434274,1
2.0151909109142774,1
0.6468762228698631,1
1.6775165963732728,1
2.409398262815756,1
1.9527359318006299,1
1.701286601332718,1
0.5306516303095827,1
0.9759103003799877,1
0.9447392391011985,1
0.9939690771765022,1
0.9342331020075146,1
0.5906079742255776,1
0.919686248173317,1
1.3202609661739668,1
1.1062360520313252,1
1.8931846180065406,1
0.7347845446970527,1
0.8699872097151217,1
1.7067150131848774,1
0.4179034075592889,1
0.5363353627815072,1
1.2303109146124744,1
0.7671987953740722,1
2.0591990938293643,1
1.976772136143334,1
0.6525744843805638,1
0.7874521287373375,1
1.2441203320236018,1
1.1467159930262085,1
0.6562495093102741,1
1.4664364563498244,1
2.8816893937578527,1
1.0113877630545953,1
0.5386308266313656,1
1.7682859771157833,1
0.6503065851395515,1
0.7274095120066628,1
0.870174331528358,1
2.109559912057589,1
1.3789874666965667,1
1.9558269577688236,1
0.7523856075464925,1
0.7488005652033897,1
0.8087979103754148,1
0.6480263050430759,1
0.8204908940378033,1
1.5645080532466886,1
1.7363794374753834,1
0.8381847223014777,1
0.6990072844650131,1
1.4417638071287626,1
1.6436895598508905,1
1.7654721443009105,1
0.8231725237960343,1
0.46192785765675065,1
1.8188758793076414,1
1.8928414402530127,1
0.7996600394134676,1
1.2752130412237972,1
2.1525979790762024,1
0.8571763598625276,1
0.6214270388301839,1
0.9790671490570519,1
0.6488926964451172,1
1.7102503660270438,1
3.107219316315037,1
0.8760862681664916,1
1.7179162906324017,1
1.3970448642205844,1
1.712647944130267,1
0.9841188278862543,1
1.7345234570606782,1
3.0966822925465416,1
1.0730116858742944,1
0.6820420311569754,1
1.0481792387332196,1
1.465412780135625,1
0.9118861724543303,1
4.582890812220254,1
1.7808224278224598,1
1.4667680169413213,1
0.4915491656502735,1
1.1188239140884875,1
2.639227419026258,1
2.1133418561856314,1
1.434880263682532,1
1.7856859740762312,1
1.37061763797242,1
1.2176481351567778,1
2.1275500961557747,1
2.04066405325537,1
1.7118200996656148,1
0.8818633344133494,1
0.9867566799948022,1
1.5225341450555958,1
1.1345497472548791,1
0.6502815001230137,1
2.0071489245054717,1
1.542336188801166,1
3.597608120377145,1
1.345611422688935,1
1.3106983594489687,1
2.047272345642747,1
1.7032410889140994,1
0.9886015722928323,1
0.5682795142005979,1
1.4741494135794606,1
3.614379954685072,1
1.1003200884314417,1
0.46225071476798457,1
1.0501614083227808,1
1.1635715676425569,1
1.4029593364677262,1
1.395923947726186,1
2.0235584398597375,1
0.4906458049838423,1
1.4076121790817604,1
0.5916141016841047,1
0.739695696346225,1
1.0778265252239934,1
0.711107245658906,1
1.2896818538791237,1
2.156119654252192,1
0.7745052586386834,1
2.0947813618228093,1
0.7206522159887028,1
1.7459526161781194,1
0.591280114880241,1
0.8457882678489842,1
1.0891531330349222,1
2.295988709457207,1
0.9663183661989505,1
2.018301282229507,1
0.6705411108168455,1
2.7265610448687134,1
1.4188749413362263,1
0.709226674764626,1
1.4794949348548634,1
1.1563506386904092,1
1.5545533741206448,1
1.4676184172408233,1
1.3813280519204612,1
1.332736604642958,1
0.49546953768872815,1
1.9266135405481708,1
1.2985112835269343,1
1.053464904079496,1
1.10718830811032,1
1.2968307017202403,1
1.2371112714263297,1
1.6871045844230577,1
2.7692637536573774,1
2.15726700549039,1
0.9559953754236741,1
1.4329396987185599,1
1.777094646217789,1
0.786389531549829,1
1.2615994896957234,1
0.7135109650141935,1
1.133912849148795,1
1.9676458150798064,1
1.9168762234520333,1
1.6763293081080455,1
2.15232303125944,1
1.420829841270737,1
2.8143965059941176,1
0.40693063850704586,1
1.0870059013716704,1
0.6206877588790772,1
0.5926001709197661,1
0.6273798709437987,1
0.694418210065187,1
2.2992209748585783,1
0.7871591651248143,1
1.214994805512398,1
0.53192273073781,1
0.9178779724699077,1
0.5729996447005057,1
2.30477415122122,1
1.1777025222052808,1
0.604332947152729,1
3.002140251095947,1
0.8953288089981836,1
2.1318861634728505,1
1.9062974072696304,1
1.0630823215207796,1
1.341552681822642,1
2.2091102945354755,1
1.375838799945429,1
3.125900839930419,1
1.9732445887983328,1
1.7369459621405652,1
1.04846721648075,1
1.4766017007913614,1
1.2837492039950775,1
0.8809923967928391,1
1.8511890682068364,1
1.4439333596226844,1
0.7703687773515805,1
1.0181919815415046,1
0.7701244816187003,1
0.5594346644577307,1
1.7797468827979808,1
0.7835558013016337,1
0.9248740936570815,1
0.67469958543929,1
1.801007083886746,1
1.8048675421258553,1
1.7765012816972603,1
0.8045971321690293,1
0.8237400157687096,1
0.7277579787472636,1
0.6028929781703015,1
1.4303264093207326,1
1.0989732429707995,1
1.8253740024258922,1
2.26458287480425,1
1.0787978020349744,1
1.5070300656253794,1
0.7117081764510066,1
1.8678401825795434,1
0.7371455278861448,1
1.590664912327848,1
0.7224034807251083,1
1.1178806246424302,1
2.267694970278853,1
